,prices,simple_returns,log_returns
2017-06-17 02:00:00.000,2683.5713440378,0.06753134601039545,0.06534882963369476
2017-06-18 02:00:00.000,2577.21936114026,-0.039630764106132865,-0.04043744774506648
2017-06-19 02:00:00.000,2620.13645139993,0.01665247860030128,0.01651534637871852
2017-06-20 02:00:00.000,2777.79265567999,0.060170990024517534,0.05843020645858442
2017-06-21 02:00:00.000,2717.00310788798,-0.02188411999279649,-0.02212712925138408
2017-06-22 02:00:00.000,2724.91221331707,0.0029109666478217555,0.0029067379887454713
2017-06-23 02:00:00.000,2737.74623109829,0.004709883026138728,0.004698826230961247
2017-06-24 02:00:00.000,2618.41673570888,-0.04358676272984552,-0.044565202767950014
2017-06-25 02:00:00.000,2606.8632352265,-0.004412399418632695,-0.004422162783442844
2017-06-26 02:00:00.000,2488.19416337737,-0.04552178658456518,-0.04659046120471584
2017-06-27 02:00:00.000,2531.34899878484,0.017343837568083442,0.01719514996431155
2017-06-28 02:00:00.000,2575.43777025493,0.017417105065818506,0.01726716579303282
2017-06-29 02:00:00.000,2561.68143454198,-0.005341358223378334,-0.0053556742780871535
2017-06-30 02:00:00.000,2490.75348798041,-0.02768804333168451,-0.028078582938510954
2017-07-01 02:00:00.000,2439.82055973389,-0.02044880334095922,-0.020660774807230314
2017-07-02 02:00:00.000,2518.54569431263,0.032266772351212,0.031757133994236485
2017-07-03 02:00:00.000,2576.7146569746,0.023096250662962836,0.022833569213179233
2017-07-04 02:00:00.000,2610.99757474179,0.013304894926721378,0.013217162139161858
2017-07-05 02:00:00.000,2607.21930206989,-0.0014470609656821454,-0.0014481089695403404
2017-07-06 02:00:00.000,2612.67042830497,0.002090781634959571,0.0020885989927929946
2017-07-07 02:00:00.000,2509.21820981689,-0.03959635221010127,-0.04040161644369026
2017-07-08 02:00:00.000,2563.19551359687,0.021511602127229468,0.02128349314273684
2017-07-09 02:00:00.000,2519.21739188349,-0.0171575369417164,-0.017306433063464424
2017-07-10 02:00:00.000,2363.51568155487,-0.06180558725509988,-0.06379808839766729
2017-07-11 02:00:00.000,2353.91066125207,-0.004063869928073061,-0.004072149887534773
2017-07-12 02:00:00.000,2387.32891171674,0.014196906881289495,0.014097074562742166
2017-07-13 02:00:00.000,2364.32126576467,-0.009637400962704046,-0.009684141257093468
